actions, games, valid_actions, av_reward, av_kills, av_points, av_game_time, games_per_min
3625548,314400,0.9666023166023165,1.0835907335907335,3.1925,38.3025,139.43961750000716,430.29377931273314
3630819,314800,0.9483968886359324,0.9690760766457978,3.2325,39,143.23360749997198,418.896102997418
3636081,315200,0.9659825161535538,1.1161155454199925,3.3375,39.845,143.1192600000091,419.23078696742976
3641286,315600,0.9652257444764649,1.0737752161383285,3.23,38.395,141.8521875,422.9755004659339
3646601,316000,0.9640639698965193,1.1128880526810911,3.3775,40.31,144.78650999998675,414.4032479269339
3652015,316400,0.9650905060953084,1.1492427041004802,3.465,41.545,143.91561250001192,416.9109866380552
3657215,316800,0.9644230769230769,1.0923076923076922,3.2725,38.6525,136.053740000017,441.0022098620185
3662620,317200,0.9685476410730804,1.1770582793709528,3.4875,41.5,140.82352250000463,426.0651838189748
3667832,317600,0.9648887183422871,1.1078280890253263,3.2775,38.8125,137.84070749999955,435.28505539628196
3673058,318000,0.9651741293532339,1.0876387294297742,3.275,38.8475,138.84408499998972,432.1394029857624
3678430,318400,0.952903946388682,1.0046537602382726,3.3075,39.2425,142.4389274999872,421.23316324468533
3683680,318800,0.9651428571428572,1.124,3.305,39.3025,141.52414499998093,423.9559263898615
3689020,319200,0.9692883895131086,1.1625468164794008,3.4025,40.4125,146.30556750001386,410.10059306180756
3694394,319600,0.9592482322292519,1.0563825828061035,3.4,40.4625,148.1701475000009,404.9398682011816
3699570,320000,0.9671561051004637,1.0768933539412673,3.185,37.9775,138.65114500001073,432.74074656935113
3704890,320400,0.9584586466165413,1.0556390977443608,3.35,40.04,140.3073949999921,427.6324850874993
3710127,320800,0.9591369104449112,1.0643498185984341,3.26,38.6875,140.56066500000657,426.8619531644731
3715417,321200,0.9705103969754253,1.1809073724007562,3.405,40.51,141.26542500000448,424.7323787826929
3720413,321600,0.9669735788630904,1.049439551641313,3.0425,36.3625,135.17752000000328,443.86078395282397
3725637,322000,0.9540581929555896,1.0377105666156201,3.215,38.4475,140.03902749998494,428.4519899283537
3730795,322400,0.9645211322217914,1.081039162466072,3.2075,38.065,138.26063000001014,433.96301608054006
3736109,322800,0.9627399322544222,1.1130974783590515,3.3025,39.37,142.68353749999775,420.5110207615994
3741519,323200,0.9643253234750462,1.1362292051756007,3.42,41.0975,145.8153174999915,411.47940441856184
3746750,323600,0.9611928885490346,1.0527623781303765,3.2575,39,137.69590250000357,435.74281377035487
3752081,324000,0.9622960045019696,1.1264303132620521,3.3975,40.1275,140.00200250001623,428.56529855701916
3757325,324400,0.9654843630816171,1.1088863463005338,3.275,39.2675,140.09162750000135,428.2911196816485
3762592,324800,0.9688627302069489,1.1532181507499526,3.3225,39.355,141.06161499999465,425.34604470537414
3767961,325200,0.9651704227975414,1.1234866828087167,3.47,40.7875,144.4054050000012,415.49691301374423
3773393,325600,0.9596833578792342,1.0382916053019147,3.4725,40.75,145.77484500000253,411.5936463523522
3778663,326000,0.964326375711575,1.105313092979127,3.3075,39.6175,143.8415124999918,417.1257584628319
3783886,326400,0.9548152402833621,0.9850660539919587,3.1775,38.0825,143.36060249999164,418.5250267764709
3789077,326800,0.9616644191870545,1.0637642072818339,3.22,38.07,144.62431750001386,414.867990647522
3794305,327200,0.9627008416220352,1.0415072685539404,3.1975,37.9725,140.26875250000506,427.7502931381516
3799559,327600,0.9642177388656262,1.0567186905215074,3.295,38.9975,139.18864250000567,431.0696542643381
3804735,328000,0.9675425038639877,1.089258114374034,3.215,38.0125,135.40412249999122,443.1179707988868
3809943,328400,0.9685099846390169,1.0921658986175116,3.325,39.205,139.76356749998405,429.2964259087537
3815028,328800,0.9588987217305801,1.008652900688299,3.075,36.5725,136.96801249999552,438.05848464072557
3820230,329200,0.9650134563629373,1.0788158400615149,3.245,38.89,140.94033499998972,425.71205751713575
3825492,329600,0.9640820980615735,1.1204865070315468,3.315,39.53,143.01477499999106,419.53707230601697
3830699,330000,0.9427693489533321,0.8951411561359708,3.1325,37.045,142.74252000000328,420.3372618053725
3835938,330400,0.9557167398358465,0.9950372208436724,3.22,38.39,142.9666299999878,419.6783543125072
3841140,330800,0.9659746251441753,1.0578623606305266,3.255,38.5075,141.28823249997572,424.66381621703925
3846365,331200,0.9645933014354067,1.081531100478469,3.25,38.505,137.86422499999404,435.21080251241824
3851592,331600,0.9640329060646643,1.0782475607422997,3.305,39.4325,138.15659749999642,434.2897920600683
3856879,332000,0.9440136183090599,0.8910535275203328,3.2275,38.2125,139.05335249999538,431.48905741055034
3861867,332400,0.967121090617482,1.061748195669607,3.04,36.585,133.91852499999106,448.0336084944484
3867099,332800,0.966934250764526,1.131689602446483,3.305,39.455,139.00054250000045,431.6529915701574
3872353,333200,0.971259992386753,1.1400837457175486,3.31,39.205,139.86279749998823,428.9918482433118
3877710,333600,0.9628523427291394,1.1288034347582603,3.385,40.0325,145.5039774999954,412.3598614340416
3883021,334000,0.9661080775748446,1.1028054980229711,3.3075,39.5725,146.25421749999748,410.24457978451824
3888402,334400,0.9687790373536518,1.1759895930124513,3.435,41.2425,145.73145499998702,411.71619400907883
3893871,334800,0.9603218138599379,1.1011153775827391,3.485,41.61,143.61357999999075,417.78778859216425
3899104,335200,0.9671316644372253,1.1452321803936556,3.2825,39.3325,139.4008775000088,430.41335948546106
3904434,335600,0.9705440900562852,1.175609756097561,3.36,40.0925,142.66065749999134,420.5784625659926
3909588,336000,0.9631354287931704,1.0861466821885915,3.215,38.46,138.78186000000684,432.3331593912709
3914903,336400,0.9619943555973659,1.123988711194732,3.3725,40.03,144.27783249998464,415.86430126060003
3920460,336800,0.9618499190210545,1.1365844880331113,3.5875,42.7625,147.29741750000045,407.33911713014123
3925798,337200,0.9636568002997378,1.1251405020606968,3.345,40.2075,146.17593250000849,410.46428761449164
3931283,337600,0.9664539653600729,1.1947128532360984,3.53,42.7075,149.97687750000506,400.06166950634093
3936552,338000,0.9658379199089011,1.1470867337255646,3.3075,39.985,139.11168749999254,431.30811708400284
3942062,338400,0.9707803992740471,1.2116152450090745,3.5425,42.6925,142.85797499999404,419.9975535142683
3947301,338800,0.968696316090857,1.1563275434243176,3.27,39.2975,138.8971374999918,431.97434504367334
3952686,339200,0.9632311977715877,1.1077065923862581,3.4475,40.7725,141.47445999998598,424.1048172228821
3958133,339600,0.9410684780613181,0.969708096199743,3.4375,40.5475,145.42562999999151,412.58201872670935
3963621,340000,0.9639212827988338,1.1497813411078717,3.51,42.105,147.76706250000746,406.0444796349455
3968816,340400,0.9509143407122232,0.9520692974013475,3.1325,37.4675,141.6896449999884,423.46072643491283
3974214,340800,0.9649870322341608,1.1617265653945905,3.49,41.8775,146.87837249999865,408.5012584136616
3979702,341200,0.9642857142857143,1.180393586005831,3.5875,42.7925,148.80722999999298,403.20621518190234
3985234,341600,0.9564352856109906,1.10177151120752,3.5325,41.9275,145.98435249999164,411.00295321036845
3990518,342000,0.9608251324753975,1.0976532929598788,3.3125,39.5225,138.66601999999955,432.6943255456542
3995724,342400,0.9673453707260853,1.1557817902420284,3.2875,39.5075,137.0199025000073,437.8925900928648
4000932,342800,0.9687019969278033,1.1789554531490016,3.275,39.1875,137.83839749999345,435.29235023211044
4006371,343200,0.9643316786173929,1.1700680272108843,3.495,41.875,143.9511574999988,416.8080412969274
4011876,343600,0.9478655767484105,1.0317892824704813,3.4725,41.305,147.71151000000538,406.1971880187117
4017412,344000,0.9566473988439307,1.1228323699421965,3.555,42.535,149.74837999999522,400.67211411570474
4022912,344400,0.9512727272727273,1.028181818181818,3.4,40.86,149.57994749998673,401.12328559284543
4028285,344800,0.9694770147031454,1.1935603945654196,3.4925,41.45,147.95251750001682,405.53551243217726
4033662,345200,0.9654082201971359,1.1220011158638645,3.45,40.96,141.912965000011,422.7943514533386
