actions, games, valid_actions, av_reward, av_kills, av_points, av_game_time, games_per_min
823149,91600,0.9629629629629629,1.0610178523847589,1.6825,20.635,178.87202249999157,335.43535294907747
827010,92000,0.9611499611499611,1.027972027972028,1.7975,21.8925,184.74461500000209,324.77265981473573
830804,92400,0.9652082235108065,1.062467053241961,1.71,21.1875,181.78315249999986,330.0635904639185
834623,92800,0.9622937941869599,1.0489656978266562,1.7525,21.35,184.16809499999508,325.789328493633
838500,93200,0.9509930358524632,0.9404178488522054,1.7225,21.03,187.49563000000083,320.0074583071602
842388,93600,0.9549897119341564,0.9567901234567902,1.7125,21.35,186.95726999999025,320.9289480960175
846248,94000,0.9481865284974094,0.9002590673575129,1.6875,20.86,180.27360749999062,332.82742178442913
850110,94400,0.9609010875194199,1.060072501294666,1.775,21.76,180.3670399999991,332.65501280056657
853938,94800,0.9563740856844305,0.9882445141065831,1.6825,20.6875,179.4422550000064,334.3694047982057
857792,95200,0.9636741048261547,1.0409963674104825,1.72,21.345,180.74497750000097,331.9594316251453
861653,95600,0.9567469567469568,1.0116550116550116,1.7175,21.22,182.60145999998787,328.5844483390439
865485,96000,0.9543319415448852,0.9611169102296451,1.695,20.9325,181.96230499999598,329.7386236121889
869398,96400,0.9588550983899821,1.0355226169179657,1.7725,21.71,184.81666249999776,324.6460529499104
873253,96800,0.951491569390402,0.9610894941634242,1.675,20.6925,183.76982749999502,326.4953818384665
877078,97200,0.9586928104575163,1.0635294117647058,1.7125,21.38,182.14782249999232,329.402784927624
880915,97600,0.9489184258535314,0.9324993484493094,1.675,20.6325,183.1918374999985,327.52550997257447
884700,98000,0.9603698811096433,1.0184940554821664,1.6075,20.09,181.73612499999814,330.1490003707332
888439,98400,0.9641615405188553,1.101096549879647,1.65,20.67,179.5928125,334.0890939051361
892260,98800,0.9602198377388118,1.0601936665794294,1.6725,20.8625,177.881464999998,337.30327102939407
896045,99200,0.9690885072655218,1.0697490092470276,1.685,20.6925,177.22854500000366,338.54591538851014
899895,99600,0.9548051948051948,1.0576623376623377,1.71,21.1875,180.54976249999368,332.318354614297
903734,100000,0.9531127897890076,0.9966137014847617,1.7075,21.025,179.48542000000364,334.2889912729334
907573,100400,0.9679604063558218,1.1000260484501172,1.7525,21.5025,181.16771000000648,331.1848452464176
911377,100800,0.961882229232387,1.0554679284963198,1.66,20.8775,179.23533749999478,334.75541618572703
915218,101200,0.9567820879979172,1.0273366310856549,1.715,21.2275,181.83734000000172,329.96523156354704
919040,101600,0.9599686028257457,1.084772370486656,1.7425,21.5475,181.67921249999665,330.25242224671746
922692,102000,0.9652245345016429,1.0703723986856517,1.5325,19.3725,174.17220999998972,344.48664342034556
926435,102400,0.9625968474485707,1.079615281859471,1.5875,20.0325,177.56170499999075,337.9106998325068
930228,102800,0.9630899024518851,1.0696018982335882,1.735,21.485,182.15525499999524,329.3893442711909
934054,103200,0.957919498170413,1.0107161526398327,1.65,20.5925,183.56225250000134,326.864587805162
937824,103600,0.9525198938992042,0.9785145888594164,1.6,19.965,177.2183875000011,338.56531958344124
941593,104000,0.9596710002653224,1.0793313876359778,1.6725,21.0075,175.50108499999158,341.8782282742177
945339,104400,0.9618259476775227,1.02349172450614,1.63,20.445,175.41134250000118,342.05313718523985
949105,104800,0.9668082846521509,1.1173659054699947,1.6475,20.55,176.4279224999901,340.0822225291655
953030,105200,0.9513375796178344,1.012484076433121,1.7725,21.72,183.247327499995,327.42633040583706
956844,105600,0.9638175144205559,1.0618772941793393,1.71,21.1325,180.4060399999935,332.5830997676251
960702,106000,0.9652669777086573,1.1311560393986522,1.7375,21.38,182.39432250000536,328.9576077676334
964604,106400,0.9633521271143004,1.088672475653511,1.8325,22.41,184.0853375000041,325.935790513455
968362,106800,0.9592868547099521,1.0319318786588612,1.645,20.205,179.40133999999614,334.44566244600674
972289,107200,0.9541634835752483,1.0361599185128596,1.7675,21.8075,187.14555250000208,320.60606943891617
976156,107600,0.9594000517196793,1.026118438065684,1.7425,21.605,185.13027249999345,324.0961037315068
980028,108000,0.9669421487603306,1.0870351239669422,1.7975,22.1375,186.32637750000694,322.0155986770996
983825,108400,0.9647089807742955,1.0484593099815644,1.6625,20.8,182.43055000000632,328.8922825699858
987747,108800,0.9640489546149924,1.0971443141254462,1.8225,22.3175,185.0671825000085,324.2065891395804
991706,109200,0.9381156857792372,0.8413740843647386,1.7025,21.145,185.45555999999866,323.5276418781968
995697,109600,0.9576547231270358,1.0638937609621648,1.8275,22.5625,186.41657750000246,321.8597873893442
999558,110000,0.9598549598549598,1.037814037814038,1.7725,21.5475,181.94896499998868,329.7627991453743
1003425,110400,0.9588828549262994,1.069045771916214,1.78,21.9375,182.96428000000304,327.9328620865177
1007254,110800,0.9553408200574562,0.9443718986680596,1.65,20.4375,180.89501000000163,331.68410781480077
1011133,111200,0.9649394173756123,1.1165248775457592,1.7925,21.9725,183.43413999999873,327.0928737693017
1015024,111600,0.9655615523001799,1.0832690824980724,1.7825,22.0375,185.2346650000103,323.91345324049723
1018820,112000,0.9712855637513171,1.1525289778714436,1.735,21.495,181.17374749999493,331.1738087219379
1022718,112400,0.9620318111852232,1.0651616213442792,1.81,22.345,185.3960849999916,323.631429433921
1026449,112800,0.9608683998927902,1.0058965424819084,1.625,20.125,179.94572999999858,333.4338636432244
1030377,113200,0.9646130346232179,1.129327902240326,1.84,22.86,187.78356750000268,319.5167756092351
1034214,113600,0.9679437060203284,1.0873077925462602,1.7275,21.335,182.84136500000022,328.15331476003763
1038036,114000,0.9615384615384616,1.0041862899005756,1.715,21.0075,178.83274749998935,335.50902079611325
1042016,114400,0.964572864321608,1.0944723618090453,1.8725,22.98,186.2284250000026,322.18497256795877
1045957,114800,0.958893681806648,1.07891398122304,1.845,22.59,185.0581750000082,324.2223695332419
1049980,115200,0.9532687049465572,1.0452398707432264,1.9225,23.1975,188.67351499999873,318.00965811232385
